id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
18451,2025-08-11,1864,53,14,6,449.67,4190.0,38075.3
18477,2025-07-15,1929,38,11,8,727.57,13982.0,93111.71
18487,2026-01-10,2757,30,10,5,45802.0,10160.0,25645.51
18504,2025-03-09,373,48,5,6,1526.13,7720.0,292.52684
18527,2025-03-13,2724,71,13,10,879.24,,172138.48
18536,2025-02-25,2356,78,14,5,1.24364,173.66,145053.59
18542,2025-07-17,2436,41,10,9,1349.21,162.01,158822.49
18560,2025-01-02,1504,61,14,9,1.47902,,201343.73
18576,2025-01-28,156,57,9,3,1955.35,370.12,296095.34
18590,2025-10-06,2886,61,14,5,1942.55,48016.0,221.81516
18594,2025-11-14,2618,43,12,2,1304.16,259.65,236680.52
18605,2025-06-19,1864,69,7,2,1.19049,,157644.9
18610,2025-11-21,1738,5,14,7,1240.11,159.13,137334.95
18646,2025-08-13,1717,28,4,9,501.85,9299.0,24771.73
18648,2025-07-21,2318,70,9,2,1686.76,2355.18,83640.16
18649,2025-12-11,95,71,5,6,1665.97,,34433.78
18650,2026-01-03,435,68,4,2,1262.68,120.76,114930.41
18662,2025-06-23,21,68,13,4,1.89686,324.3,219208.25
18700,2025-01-31,21,41,7,10,1856.86,31631.0,150.00282
18706,2025-03-27,817,32,15,1,1.63048,123.12,257974.22
18720,2025-10-09,829,21,4,2,0.0,42.34,37337.09
18728,2025-03-10,583,19,3,12,1957.0,45209.0,227.92027
18733,2025-09-26,916,50,15,12,1082.31,138.21,24921.19
18736,2025-12-26,2556,65,6,12,1940.62,262.12,117575.34
18740,2025-09-28,2900,3,3,8,725.43,,107.72382
18742,2025-12-27,1388,58,14,12,934.63,1213.33,173.46381
18746,2025-05-01,1038,48,1,9,1067.88,172.21,122116.91
18753,2026-02-10,1687,51,3,6,1.4965,1.73105,294651.68
18754,2025-04-29,1352,40,10,9,125.58,,2676.46
18757,2025-08-12,2239,16,7,4,996.92,127.69,41439.05
18761,2025-09-23,2394,46,14,5,1.24554,98.21,181.35574
18763,2025-05-27,743,43,5,3,1208.23,,30.91314
18765,2025-10-20,1915,30,13,3,1114.94,276.11,41440.54
18766,2025-11-24,1657,30,9,11,408.54,72.15,54473.24
18772,2025-01-07,578,55,1,6,1677.39,379.41,309721.37
18782,2025-01-31,678,42,7,5,835.2,87.92,104453.96
18784,2026-01-26,1938,35,1,8,1.39474,83.72,144.33641
18791,2025-09-04,1083,72,8,2,199.63,13.45,21314.14
18806,2025-06-16,2234,68,12,5,1.99581,204.36,199580.99
18814,2025-04-07,2843,37,13,10,1790.25,255.11,51409.02
18815,2025-10-24,460,26,1,5,1938.07,333.86,101620.68
18825,2026-02-16,2646,45,13,10,1737.73,203.85,226813.54
18830,2026-02-11,1654,5,11,1,7937.0,10.63,8266.33
18831,2025-06-05,1793,73,11,2,1453.91,,37.03033
18833,2025-10-19,128,49,5,3,1.31758,151.49,235056.71
18848,2025-09-02,2193,26,7,5,1715.67,20394.0,336.50022
18856,2025-08-05,289,1,8,12,13794.0,,19824.25
18859,2026-01-08,1790,47,2,7,1308.06,218.63,218091.79
18894,2025-10-22,405,34,5,5,1.07817,180.27,59427.83
18897,2025-01-04,638,42,4,8,441.58,96.22,44396.93
18903,2025-06-09,1286,38,14,2,1302.51,160.44,220843.52
18912,2025-05-24,2272,80,12,9,1.86515,243.1,167.99232
18921,2025-02-01,2300,24,14,6,276.21,3943.0,42590.34
18924,2025-03-01,1522,43,3,1,245.67,20.79,32438.9
18933,2025-10-14,1914,79,9,10,11360.0,19.65,15092.97
18969,2025-07-25,541,25,6,4,24925.0,,29.36691
18983,2025-08-17,2447,50,5,8,1618.74,,284.26566
18986,2025-01-10,1458,42,15,5,942.97,88.37,26542.08
18989,2025-06-26,2747,3,5,4,426.43,32.33,12.92094
18994,2025-03-07,1680,42,3,1,266.63,44.15,46960.8
18997,2025-06-30,1696,13,7,8,1795.91,355.14,329711.34
19003,2025-08-26,2871,70,12,8,1899.19,10682.0,345549.5
19005,2025-01-02,325,66,11,6,1221.88,266.12,177101.7
19018,2025-08-25,1410,57,1,3,392.29,7067.0,36733.73
19022,2025-03-02,2651,27,7,12,729.48,180.13,34648.34
19038,2025-11-22,200,31,7,9,1062.38,69.87,70753.6
19044,2025-05-02,2452,63,1,2,866.62,,149695.37
19047,2026-02-07,618,36,13,3,1755.27,,52884.32
19058,2025-06-11,1866,53,1,8,1807.81,290.5,302423.31
19060,2025-10-14,2963,4,1,7,1.14172,,212170.77
19063,2026-02-07,1450,40,1,5,1374.44,182.23,58.09345
19064,2025-04-06,2163,63,14,9,1897.94,,223434.49
19074,2025-08-13,2291,79,12,3,837.58,122.37,108.02637
19086,2025-06-28,3851,50,12,7,1578.4,8686.0,42158.83
19090,2025-12-15,1329,49,9,12,712.39,43.4,26.91296
19093,2025-11-23,689,23,4,8,1229.42,8334.0,46686.71
19098,2025-03-21,1657,8,13,3,1.08655,102.15,38.26531
19106,2025-02-11,2615,53,14,9,1061.46,154.12,182549.13
19115,2026-01-09,2683,40,4,6,1815.34,380.64,159.86802
19123,2025-06-09,2407,33,10,10,1.82337,,41694.02
19125,2025-04-15,862,76,13,5,1652.62,350.6,92728.81
19144,2025-08-05,345,40,5,9,230.76,,43711.3
19152,2025-11-02,1878,70,14,9,942.48,18458.0,137.17526
19178,2025-11-17,1714,62,15,9,1751.77,,186338.71
19209,2026-01-20,628,43,15,9,557.92,989.1,98709.85
19210,2025-10-02,537,18,2,3,51.44,4.42,1691.78
19212,2025-07-07,452,29,3,4,1720.18,,206207.18
19213,2025-10-16,1948,22,5,7,623.62,,107500.27
19217,2025-11-20,1834,38,3,7,1173.82,,164390.49
19222,2025-07-25,2400,5,3,5,663.65,49.87,65.01263
19225,2025-08-18,1446,80,10,6,1019.67,198.53,37866.44
19236,2025-08-22,2144,5,13,1,1497.91,96.46,175711.79
19242,2025-09-14,2068,38,11,6,73.81,18.42,7074.61
19247,2025-01-01,1346,57,5,8,1316.88,192.3,45.77316
19252,2025-10-23,150,30,4,5,76.2,1092.0,13450.11
19259,2025-05-23,978,55,13,9,1.76592,336.62,47.91557
19274,2025-09-22,2295,9,9,9,1961.57,243.16,270.52003
19299,2025-06-15,1351,71,15,2,1.75558,2871.48,184897.19
19336,2026-01-08,1404,45,13,5,570.45,73.29,72597.26
19342,2025-01-07,483,24,1,11,613.87,94.76,26683.7
19351,2025-03-25,2855,63,5,2,1827.54,124.18,101.02149
19370,2026-02-06,2961,30,11,10,1709.15,33808.0,266674.37
19372,2025-04-17,1632,58,1,4,1890.08,412.24,269550.54
19392,2025-02-23,2750,74,4,11,27982.0,33.4,52896.44
19403,2026-02-04,222,12,5,7,71447.0,4248.0,23037.66
19411,2025-01-23,1852,79,15,11,40317.0,,19258.58
19418,2025-07-24,112,76,11,12,1324.08,14677.0,97051.08
19442,2025-03-26,1182,78,14,3,1778.34,27961.0,118734.91
19447,2026-01-13,1225,12,13,6,1.0905,243.67,140771.35
19456,2025-11-12,2047,31,6,2,26906.0,16.85,13.32242
19458,2025-08-03,2062,7,14,8,1442.33,121.28,249339.58
19464,2025-09-02,250,25,8,6,1.4613,258.38,63188.75
19470,2026-01-15,395,37,11,3,81629.0,,91114.82
19497,2025-01-05,240,49,6,5,1089.43,81.3,35628.17
19503,2025-02-10,2075,40,9,5,617.36,117.25,15856.96
19519,2025-03-11,2891,18,6,1,1.35612,316.12,198.3026
19530,2025-05-20,151,69,14,1,77.15,5.16,4710.33
19538,2025-10-20,1618,8,10,4,476.47,9891.0,89650.69
19548,2025-01-22,480,71,8,4,457.59,9637.0,13.53149
19552,2025-09-03,2946,60,6,3,1354.63,333.1,194444.88
19565,2025-05-05,3702,29,5,11,1711.04,125.77,186.67435
19575,2025-10-17,659,50,13,7,1224.62,190.44,75833.16
19591,2025-11-30,767,42,1,2,89827.0,206.43,64.67482
19613,2025-04-11,2337,16,11,11,1.15462,,140.81104
19640,2026-01-29,1259,39,3,6,1.60885,30002.0,256644.73
19646,2025-10-26,2428,47,13,9,865.35,137.3,27.15266
19649,2025-10-23,1642,70,2,4,1984.16,189.96,390232.42
19668,2025-08-31,2319,38,7,2,573.74,,74872.05
19670,2026-01-04,2008,49,3,12,444.1,98.19,11.66855
19672,2025-06-30,1271,75,5,5,1601.15,164.75,238.22784
19677,2025-01-22,2191,74,9,10,447.12,102.24,20.62699
19679,2025-09-04,2226,72,13,11,1734.84,,223631.79
19691,2026-01-23,1909,70,2,2,851.95,182.78,94.43267
19711,2025-09-28,636,33,1,6,892.56,13664.0,27911.19
19722,2025-08-29,918,48,1,7,1820.14,94.5,44929.82
19739,2025-02-01,1148,69,9,5,1524.32,,150478.42
19754,2025-04-17,1477,6,3,7,1384.53,248.07,84851.48
19765,2025-12-25,2863,63,9,3,820.09,42.3,157.97337
19772,2025-09-09,2229,78,9,4,1337.43,239.83,175.22765
19779,2025-07-31,1193,6,14,7,1880.32,199.24,187173.49
19823,2025-02-25,178,45,11,11,1.3816,184.13,259728.68
19906,2025-11-07,240,54,12,8,1473.68,95.05,122543.71
19908,2025-11-10,241,24,12,2,1746.27,36494.0,81358.06
19944,2025-05-17,811,50,6,11,1982.31,15656.0,189.16926
19945,2026-02-04,2299,6,3,9,951.62,143.22,62917.97
19960,2025-04-28,1472,78,4,2,1954.95,385.92,252911.05
19963,2025-06-04,1862,45,7,9,290.83,,55912.46
19966,2025-01-11,1839,1,4,3,145.51,32.49,10373.19
19973,2026-01-13,2588,28,10,12,1076.5,1.85288,115637.08
19974,2025-11-15,1740,62,2,11,1923.45,235.99,114532.67
19977,2025-09-16,2808,23,2,8,1238.9,,39724.64
19985,2025-03-16,173,117,2,8,1717.37,,210.84909
19995,2025-01-27,2214,36,5,10,699.18,,126.41801
19996,2025-10-20,1799,35,13,12,1540.51,77.1,78686.06
20004,2025-03-05,490,38,1,5,473.27,8698.0,38.93295
20012,2025-08-20,2450,54,15,1,1123.88,140.44,210078.67
20022,2025-10-04,2135,75,14,12,1714.02,352.26,237486.99
20027,2025-09-12,1547,5,2,6,330.3,38.26,56.48732
20039,2025-11-01,150,1,7,4,1434.59,179.49,75817.8
20042,2025-07-30,1117,70,3,2,1657.16,35426.0,212.06977
20047,2025-01-01,256,72,2,11,891.22,81.24,172975.08
20049,2025-05-08,420,50,9,7,1724.32,194.07,49062.93
20061,2025-05-27,2390,43,2,7,11450.0,15.61,8223.7
20108,2025-04-20,123,14,7,6,128.69,2317.0,24.14435
20120,2025-02-04,1241,5,3,10,1.70719,369.54,291.4988
20125,2025-03-03,1189,18,10,10,1119.37,138.28,124197.25
20136,2025-11-12,1421,8,4,9,1400.01,132.41,140077.83
20138,2025-03-25,2806,34,5,5,225.09,4621.0,21616.74
20141,2026-01-26,2545,5,2,2,1307.73,312.27,152887.66
20152,2025-12-19,116,39,13,2,703.01,,72426.87
20166,2025-06-06,1824,16,9,11,1269.93,76.53,138746.94
20168,2026-01-21,2313,9,2,5,757.35,9244.0,38283.97
20171,2025-05-11,2167,66,14,10,1800.16,152.17,178548.05
20175,2025-03-06,457,73,1,12,1717.01,33193.0,200496.69
20191,2025-03-02,1093,43,3,9,355.03,4032.0,21.75275
20208,2025-09-05,2781,17,5,2,1.78698,216.09,271631.51
20225,2026-01-13,2996,54,15,9,1277.79,105.46,228661.56
20226,2025-01-14,429,69,3,4,1.87332,38088.0,143.30766
20233,2025-05-19,1902,24,14,6,1376.79,194.66,238.58292
20269,2025-04-29,2331,24,3,9,1888.47,10290.0,112.34219
20279,2025-08-21,794,41,11,10,239.81,52.04,24434.47
20280,2025-01-10,1661,5,11,6,1662.46,339.28,300737.05
20281,2025-06-15,2226,58,2,7,724.97,8662.0,115431.67
20299,2025-08-13,1058,32,12,6,1.4944,362.73,176714.9
20306,2025-03-18,1621,3,3,2,805.63,,99.10075
20307,2025-08-22,2707,21,4,6,91892.0,,150679.6
20326,2025-02-15,2422,73,12,11,720.75,161.52,19626.25
20356,2025-06-13,2507,7,11,9,1383.72,19041.0,265777.5
20368,2025-03-20,593,73,15,8,63210.0,15629.0,45709.32
20373,2026-01-31,734,39,7,4,1580.67,257.42,53772.23
20374,2025-10-19,6,54,11,3,262.67,31.19,42082.8
20377,2025-04-05,985,11,15,4,783.45,,78.48443
20379,2026-02-19,2002,53,7,8,1309.85,176.85,232375.3
20382,2025-12-20,1875,71,6,12,1164.28,133.02,61.70757
20388,2025-08-22,1182,74,3,8,6565.0,10.08,1657.7
20406,2025-01-01,265,79,11,11,800.62,88.26,98109.76
20408,2025-03-26,890,31,13,5,1251.88,200.71,167491.8
20415,2025-05-06,2247,64,7,12,1354.98,301.6,179.95
20424,2026-01-25,2281,34,13,7,1859.29,29725.0,252785.45
20430,2025-07-29,1085,52,14,7,1.38757,,223.76388
20431,2025-03-20,2697,6,5,6,1619.66,186.0,246965.98
20432,2025-02-10,670,23,8,1,1775.87,,118528.12
20441,2025-01-26,2722,13,6,1,856.17,47.19,56060.38
20449,2025-07-02,1800,72,6,9,878.63,147.06,173179.07
20450,2026-02-18,1536,77,2,4,686.34,169.92,31.19811
20459,2025-11-17,1132,73,13,12,596.02,5890.0,115.149
20468,2025-06-30,959,14,8,7,1176.89,137.86,144.81155
20479,2025-06-05,1371,31,1,8,1.49212,1736.68,163841.43
20484,2025-09-25,2370,19,14,7,1.55859,229.25,128848.92
20491,2025-05-27,2406,40,13,2,1751.57,296.83,102507.44
20509,2025-10-03,419,78,13,12,369.05,67.3,10.91914
20510,2025-11-22,1870,70,15,3,1.23404,,240377.45
20512,2025-11-03,360,65,12,3,1945.14,16812.0,113.59519
20522,2025-02-01,2561,70,12,6,600.67,,54.44446
20528,2025-11-07,297,3,5,2,89.54,12.72,5.03053
20544,2025-01-05,2829,40,6,8,1181.27,102.11,114488.55
20554,2025-04-20,910,34,6,10,697.32,159.59,98342.64
20558,2025-09-26,882,36,6,1,954.47,116.34,160.72616
20570,2025-01-29,178,43,5,8,1227.45,256.26,149.91478
20581,2025-09-21,446,63,13,8,745.08,127.83,88027.48
20585,2025-03-04,2943,6,4,11,804.73,98.55,69035.1
20595,2026-01-30,496,43,7,8,952.16,,171688.88
20603,2025-07-21,2904,23,10,9,404.82,8262.0,16460.51
20604,2025-11-19,2322,5,6,9,620.13,96.83,77350.44
20612,2025-10-31,298,48,7,4,1235.5,,52132.63
20629,2025-06-18,865,48,7,12,14659.0,1607.0,25464.96
20631,2025-03-28,397,18,1,9,1918.59,,371.18727
20632,2026-02-01,2904,66,2,9,1222.26,27913.0,66591.6
20644,2025-02-24,1627,29,6,2,1815.83,,341599.3
20649,2025-03-04,568,72,13,4,81.48,11.24,15.83711
20651,2025-10-24,2924,7,8,10,1698.3,,224.02739
20656,2025-06-26,1922,1,11,1,492.83,99.88,17.38679
20661,2025-09-26,1127,35,4,1,1150.1,227.02,218.50177
20667,2025-04-18,2605,80,1,7,1130.57,,151324.27
20679,2025-03-16,1958,34,2,11,1562.58,,192787.41
20682,2025-01-15,1192,20,13,12,58031.0,86.81,83478.51
20684,2026-01-20,254,19,8,8,0.0,12640.0,162828.31
20692,2025-04-05,2189,77,9,12,65987.0,4872.0,48812.99
20705,2025-11-26,1502,28,6,9,274.82,32.1,48171.38
20719,2025-07-12,1371,20,3,4,628.3,13680.0,27877.28
20736,2025-05-18,1044,47,3,10,66109.0,38.0,44073.22
20740,2025-01-08,1835,74,11,7,965.0,106.02,52722.68
20744,2026-02-10,1194,74,3,9,96.2,10.19,6778.2
20753,2025-08-12,342,25,3,8,1788.51,147.17,113.77746
20763,2025-02-25,2620,56,6,12,1.69315,291.44,201359.78
20764,2025-12-14,1115,15,12,12,1.35333,,140135.54
20767,2025-11-23,2028,68,8,3,1.44334,88.05,120181.24
20815,2025-12-21,2428,4,10,9,1445.66,,99.2061
20827,2025-11-17,2949,60,15,2,1292.2,13486.0,178845.89
20828,2025-11-01,1241,27,9,2,207.23,49.74,34559.63
20836,2025-11-17,2713,31,14,2,1.70666,214.47,204779.27
20843,2025-08-13,1485,70,1,12,561.24,117.3,33916.87
20849,2025-10-13,1355,68,5,11,19972.0,,16.8284
20858,2025-04-02,2318,61,11,12,0.0,80.35,96.79496
20859,2025-04-20,531,13,5,2,344.27,62.5,14171.69
20862,2025-06-26,1022,74,7,11,149.32,24.03,15452.58
20867,2025-11-23,2224,78,1,8,68349.0,,106648.66
20883,2026-01-24,399,30,9,7,325.63,,47368.61
20887,2025-06-17,1859,34,13,5,270.99,21.32,29780.64
20893,2025-10-10,2084,8,3,12,66239.0,1181.48,33.99892
20897,2025-02-05,1441,43,12,3,1.51757,,282396.16
20901,2025-07-24,1738,1,3,1,799.58,19394.0,84.46863
20910,2025-06-08,1897,1,2,1,1472.64,198.95,48129.73
20913,2025-03-29,37,40,11,4,330.54,,29498.63
20928,2025-11-15,2888,19,9,7,185.19,19.39,11.86996
20932,2025-07-31,1271,22,8,5,336.15,,53435.75
20945,2025-12-22,2174,24,11,4,1641.53,184.7,90023.77
20946,2025-11-26,1283,54,12,8,55185.0,126.04,83.06862
20949,2025-03-23,2702,55,13,4,627.9,8163.0,31639.54
20953,2025-01-16,1589,70,4,7,1.94289,267.29,370296.25
20955,2025-08-18,2469,15,14,2,730.75,111.56,41090.44
20959,2025-09-22,2287,15,15,6,1964.59,,375466.52
20961,2025-12-22,460,18,14,4,1291.09,,188.01771
21010,2025-04-20,492,74,9,6,1.12845,127.89,70.72359
21026,2026-01-18,2755,29,14,9,763.69,127.39,31645.22
21030,2026-02-10,1441,44,2,3,606.51,,106.13263
21034,2025-10-12,944,61,11,3,1.4913,28753.0,256878.93
21037,2025-07-13,1722,49,5,12,454.34,25.43,55010.81
21056,2026-01-24,2806,10,2,11,1141.2,,223127.64
21067,2025-02-23,2307,10,7,5,260.82,5295.0,23.67948
21073,2025-07-23,1009,42,3,7,1885.85,29071.0,278.97828
21087,2026-01-23,1318,80,5,4,1.62851,132.52,197230.23
21093,2025-05-23,2038,75,5,6,656.19,16260.0,31495.27
21101,2025-03-16,2118,44,1,5,166.47,30.02,16766.35
21102,2025-07-04,2785,51,9,1,575.55,12067.0,114299.49
21115,2025-12-11,970,15,15,2,279.42,62.94,28938.48
21123,2025-12-18,1251,65,8,10,1091.54,149.52,165979.45
21125,2025-08-24,1898,61,12,1,773.06,45.44,45948.67
21133,2025-11-15,2403,18,2,1,1237.19,138.05,59795.52
21138,2026-02-11,3823,64,14,1,1882.32,309.8,376295.87
21144,2025-10-01,949,52,12,10,32696.0,43.63,37.62877
21147,2025-08-26,1162,62,2,8,1825.65,32452.0,56465.2
21156,2025-04-20,28,14,9,1,1546.82,279.76,64603.41
21173,2025-03-14,2753,22,1,1,866.3,105.27,108473.27
21187,2025-06-18,405,74,6,11,130.49,19.66,24.45326
21190,2025-03-06,2620,57,3,9,1.89838,404.68,163815.22
21194,2025-04-26,1417,73,8,10,1795.0,,280935.83
21200,2026-02-13,2606,1,4,3,254.68,2017.0,20.71902
21216,2025-01-04,232,71,12,9,905.55,219.67,98091.42
21243,2025-07-25,1374,24,7,10,1148.53,229.38,87.94342
21245,2025-04-02,2990,19,5,10,854.52,125.61,34847.73
21246,2025-12-25,1523,47,7,3,1.10416,67.29,198252.28
21247,2025-04-15,2406,40,5,3,26564.0,,36146.47
21254,2025-05-19,2294,68,6,5,1910.4,16610.0,339777.7
21255,2025-12-01,2842,10,14,8,1915.97,,109458.79
21260,2025-04-11,2280,56,11,6,1034.06,141.19,29407.93
21272,2025-09-29,2569,68,11,7,91.84,1998.0,6.83485
21279,2025-10-01,945,69,6,8,900.82,63.61,162234.84
21282,2025-08-31,501,65,9,10,784.81,175.65,101782.09
21283,2026-02-13,379,71,2,4,1103.12,119.97,216369.12
21285,2025-12-05,2357,28,14,12,610.43,34.97,111555.35
21286,2025-11-13,2916,31,14,1,243.82,27.41,46.34126
21287,2025-07-31,315,79,9,7,80478.0,15039.0,110686.71
21294,2025-05-07,1698,23,10,12,916.06,146.33,181.4969
21330,2025-04-07,2126,15,6,9,732.62,11032.0,97377.63
21335,2025-05-20,2121,63,10,5,1434.18,169.55,129135.18
21342,2025-01-29,1945,49,4,3,299.37,5657.0,17210.6
21356,2025-10-17,2467,30,10,5,536.88,67.72,26.93951
21361,2025-09-18,410,46,10,2,591.71,71.93,107.13517
21377,2025-04-21,1848,69,4,9,1949.03,34182.0,330160.49
21385,2025-03-28,855,1,3,8,529.87,4050.0,17887.84
21391,2025-08-28,172,11,9,11,112.84,24.99,7152.41
21412,2025-04-29,1651,12,4,8,60.84,317.0,3729.01
21425,2026-02-01,1027,12,3,5,950.56,6297.0,44750.86
21443,2025-07-08,2292,56,10,6,1246.36,266.57,46305.4
21444,2026-01-26,2717,53,9,4,0.0,23029.0,45126.26
21452,2025-12-14,2385,57,15,2,515.03,,47480.75
21454,2025-03-16,2627,80,2,5,85253.0,13786.0,102178.23
21457,2025-03-25,2175,40,6,1,840.46,,42640.64
21474,2025-11-24,1439,52,4,6,753.23,120.47,139284.31
21481,2026-02-03,1210,76,11,2,1158.4,,158.6545
21483,2026-01-01,674,23,7,2,131.46,2968.0,24279.89
21503,2026-02-04,2766,66,12,11,957.1,159.72,134123.27
21504,2025-09-20,1473,75,11,12,1140.65,1.36477,144408.83
21507,2025-11-20,1702,9,8,6,1.49491,362.74,52273.85
21542,2025-04-22,1387,58,10,8,882.9,169.69,86639.44
21549,2025-11-01,2956,29,4,4,1754.93,,92870.58
21557,2026-02-10,2158,110,6,1,1979.54,432.18,82993.88
21564,2026-02-16,2487,26,6,7,0.0,,94.38455
21590,2025-08-16,1177,109,14,2,1.6344,26129.0,60848.98
21591,2025-06-20,543,40,14,11,1.99108,169.91,331.4207
21616,2025-06-26,1123,78,12,11,273.6,,36570.0
21629,2025-12-07,2525,16,1,2,1.72145,261.47,87778.59
21630,2025-11-13,1727,28,8,7,1.80419,181.53,38769.63
21632,2025-11-29,128,35,5,9,1136.73,,68350.48
21654,2025-10-17,1026,68,8,10,1867.82,277.23,130767.18
21659,2025-04-26,3801,16,13,4,640.1,65.67,62394.0
21675,2025-09-04,2906,58,15,5,1.12572,189.68,139293.56
21689,2026-01-03,1712,4,13,11,69893.0,1256.72,107371.5
21695,2026-02-03,1296,9,4,3,1738.35,351.99,157339.41
21696,2025-04-12,2388,43,15,3,1.80803,406.82,193.23079
21697,2025-04-12,1094,46,13,8,1835.43,154.35,297971.57
21700,2025-11-13,2934,24,3,11,1361.34,313.77,222649.94
21716,2025-01-08,654,70,14,11,1011.96,7249.0,106872.42
21762,2025-01-10,2231,47,14,12,1338.23,10463.0,34704.07
21781,2025-10-20,2402,16,7,4,1176.12,10658.0,174746.35
21803,2026-02-10,1402,14,5,3,776.3,,24632.17
21806,2025-02-11,1790,66,8,6,1594.36,221.31,137759.12
21807,2026-01-26,416,46,8,12,1672.65,10737.0,137.41947
21833,2025-01-31,1279,21,15,2,1636.65,180.81,66847.51
21863,2025-01-05,1981,50,2,10,1.93665,263.59,350.42076
21874,2025-12-15,2535,45,12,6,1.64485,407.01,156316.31
21880,2025-09-14,2895,14,8,1,1.76111,166.85,315238.07
21883,2025-07-15,330,67,15,2,1370.95,162.3,221.06214
21901,2025-07-28,219,80,11,10,724.51,,41157.49
21910,2025-06-12,1393,59,5,4,875.64,163.24,67830.8
21914,2025-02-12,1683,11,8,1,1198.47,294.88,83.82027
21915,2025-03-18,263,35,15,10,688.0,137.91,89791.54
21916,2025-12-17,2305,80,8,6,14466.0,7.89,26.73058
21925,2025-02-07,2358,50,12,5,1.79646,129.95,232872.56
21927,2026-01-28,1022,41,12,8,425.56,40.41,29637.03
21934,2025-02-07,3505,63,15,1,1.23642,168.36,100669.63
21940,2025-05-18,794,60,3,10,1453.27,32424.0,193044.9
21955,2025-02-23,1611,7,12,12,1.38194,124.69,110203.95
21959,2025-05-21,1690,80,3,8,1.10363,12712.0,161667.1
21983,2025-03-29,1868,77,4,11,479.84,677.29,76.92325
21985,2025-11-23,1456,74,11,7,94634.0,,135.26606
22000,2025-09-10,590,16,12,9,22810.0,,38132.57
22002,2026-02-05,1235,77,8,10,175.86,32.98,23125.54
22014,2026-01-24,392,78,14,9,625.51,13884.0,87.5006
22020,2026-01-14,1598,5,13,1,1976.12,35199.0,55388.46
22028,2025-11-05,2841,50,9,5,1989.02,445.25,76686.66
22038,2025-04-26,1798,45,10,3,982.91,68.65,80337.19
22047,2026-01-28,848,42,6,11,349.82,,22913.78
22068,2025-05-08,325,58,4,11,1376.07,222.46,199670.53
22074,2025-01-08,2554,58,3,6,1887.72,168.56,201947.33
22086,2025-07-20,2329,73,3,2,1.76118,,251.24398
22113,2025-03-15,1112,65,15,2,574.87,42.68,44.42414
22120,2025-07-30,288,7,3,2,1815.51,263.86,196171.65
22132,2025-05-04,2486,71,4,9,30839.0,71.38,47532.59
22154,2026-02-12,566,44,14,9,1.8794,,355967.46
22162,2025-09-25,1303,93,5,4,1090.28,,62.26014
22174,2025-03-15,634,56,4,7,360.1,2078.0,62.26316
22175,2025-06-24,2373,22,2,4,1466.1,270.36,115634.43
22208,2025-01-15,535,55,3,7,81986.0,,140763.93
22235,2025-03-16,1245,68,11,11,1.19441,80.66,135189.85
22243,2025-11-22,834,35,4,6,1.1011,22158.0,114882.5
22253,2025-01-08,1102,51,3,7,1265.32,248.24,88777.42
22256,2025-06-29,1008,9,11,6,209.93,3103.0,41.42395
22264,2025-10-10,1005,50,11,7,261.29,25.21,20566.13
22271,2025-08-13,429,58,14,6,1064.12,86.76,152972.87
22274,2025-07-03,2855,64,1,2,1727.73,144.73,250915.41
22291,2025-04-11,2252,43,15,6,0.0,1235.0,8.76453
22293,2025-12-06,1142,79,12,9,1256.49,,117845.81
22296,2026-02-18,411,58,9,10,1207.0,111.3,34423.97
22307,2025-02-12,1562,21,8,10,822.74,42.9,19517.64
22315,2025-07-14,1392,55,1,8,78757.0,17887.0,23499.45
22319,2025-11-18,66,15,4,5,374.21,81.62,63.64653
22322,2025-07-23,1609,52,6,12,1.39838,,49586.04
22324,2025-11-22,1409,62,7,4,1070.21,17555.0,24430.95
22327,2025-03-04,1375,6,4,3,19304.0,37.11,21080.78
22337,2025-11-12,2805,2,5,8,1824.06,421.21,252287.74
22389,2025-11-12,2985,36,2,12,0.0,10.96,31203.82
22394,2026-02-19,24,59,8,12,1.40445,295.95,175.00058
22401,2025-11-20,1076,4,6,6,41034.0,8453.0,50561.63
22404,2025-07-24,2647,71,10,5,1589.01,151.19,222200.18
22410,2025-10-23,834,36,2,9,843.15,77.35,140682.48
22413,2025-11-30,1456,38,2,10,234.17,34091.0,12901.33
22415,2025-02-04,208,48,2,1,608.68,4813.0,99467.13
22456,2026-01-26,286,14,15,2,366.18,80.75,63.19539
22460,2025-02-16,419,63,9,5,1.08537,24643.0,192400.39
22461,2025-04-13,1867,48,10,10,553.58,31.9,73393.19
22475,2025-07-16,653,18,8,5,209.98,39.6,12075.68
22478,2025-03-30,2454,14,1,7,608.65,34.69,26381.93
22487,2025-09-07,2500,17,7,11,1.27587,8464.0,85866.25
22501,2025-07-06,2695,26,11,10,559.98,118.57,26529.28
22504,2026-02-04,2739,11,4,9,1080.0,107.82,100712.91
22506,2025-01-30,2130,30,8,3,17205.0,24.23,6.59999
22509,2025-09-16,1010,34,10,8,73639.0,58.97,39839.03
22515,2025-12-19,2215,60,7,6,85937.0,21414.0,68648.55
22559,2025-11-21,919,12,4,10,1047.57,17310.0,119058.85
22560,2026-01-27,442,104,10,2,1704.87,347.15,139301.26
22566,2025-07-24,917,36,9,4,20557.0,43.2,23010.52
22567,2025-10-24,317,74,9,2,188.13,1685.0,4278.1
22576,2025-07-09,1432,42,15,7,1409.24,241.65,97920.98
