id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
8622,,2755,51,8,2,255.33,63.28,30141.97,fecha_invalida
8624,,2001,61,4,2,1.38517,312.94,83811.25,fecha_invalida
8625,,1773,4,1,10,1977.39,,183.22991,fecha_invalida
8626,2025-06-12,2915,31,8,9,,,,"prima_invalida,monto_invalido"
8627,,758,74,12,1,678.38,121.41,124481.77,fecha_invalida
8628,,281,49,9,9,235.71,5761.0,27867.43,fecha_invalida
8629,,1547,63,10,8,64132.0,4949.0,,"fecha_invalida,monto_invalido"
8630,,492,59,14,10,40137.0,80.05,62450.82,fecha_invalida
8631,,3510,63,6,5,,,,"fecha_invalida,prima_invalida,monto_invalido"
8632,,1605,28,15,8,1544.16,249.87,226.64036,fecha_invalida
8633,,1708,1,5,8,1882.47,425.13,350107.34,fecha_invalida
8634,,346,44,11,12,1775.65,,342524.29,fecha_invalida
8635,2025-07-29,985,36,4,8,,137.63,,"prima_invalida,monto_invalido"
8637,,2151,13,13,5,206.08,30.04,,"fecha_invalida,monto_invalido"
8638,,2174,40,11,6,1.32564,320.78,161946.77,fecha_invalida
8640,,754,24,4,4,479.96,86.72,95719.32,fecha_invalida
8641,,1229,75,7,5,18109.0,39.88,21650.87,fecha_invalida
8642,,215,21,15,5,348.43,6238.0,56.53355,fecha_invalida
8643,,698,47,4,12,67.17,,,"fecha_invalida,monto_invalido"
8644,,759,26,7,3,742.46,96.71,114.20808,fecha_invalida
8645,,35,44,2,11,,,33127.66,"fecha_invalida,prima_invalida"
8646,,369,8,7,12,9180.0,17.81,14269.77,fecha_invalida
8647,,775,21,15,4,1071.56,18481.0,22.92405,fecha_invalida
8649,,1966,71,7,3,57.54,12.36,11093.11,fecha_invalida
8651,,272,68,2,3,323.19,59.29,54.44893,fecha_invalida
8652,,2361,59,15,10,1584.5,348.84,,"fecha_invalida,monto_invalido"
8653,,79,45,13,12,181.55,15.61,28376.05,fecha_invalida
8654,,2034,9,4,2,1.17511,220.35,151523.36,fecha_invalida
8655,,1076,27,11,7,0.0,7.31,11786.4,fecha_invalida
8656,,1427,3,10,3,1717.32,130.72,199469.75,fecha_invalida
8658,,1605,33,7,1,655.84,16070.0,122818.87,fecha_invalida
8659,2025-02-27,2748,77,11,9,1.60069,299.03,,monto_invalido
8660,,2721,38,10,10,88.67,,17600.54,fecha_invalida
8661,,2214,30,4,6,,,,"fecha_invalida,prima_invalida,monto_invalido"
8662,,588,22,3,4,602.74,105.18,65174.56,fecha_invalida
8663,,943,17,11,4,1482.08,,80.68147,fecha_invalida
8664,,2960,40,7,8,1240.79,27027.0,219666.39,fecha_invalida
8666,2025-01-02,2828,42,9,8,,249.61,,"prima_invalida,monto_invalido"
8667,,2727,32,14,8,1730.58,,326.06103,fecha_invalida
8668,,2188,50,5,9,0.0,,179.48361,fecha_invalida
8669,,2492,51,14,10,1499.6,25242.0,,"fecha_invalida,monto_invalido"
8670,,3617,21,7,5,609.89,14603.0,,"fecha_invalida,monto_invalido"
8671,,1222,44,13,5,797.1,112.92,151889.13,fecha_invalida
8673,,1041,31,5,2,580.15,124.74,,"fecha_invalida,monto_invalido"
8674,,2778,53,4,11,1941.09,204.68,,"fecha_invalida,monto_invalido"
8675,,1666,50,6,1,160.95,,14655.47,fecha_invalida
8676,2025-09-10,1092,70,1,2,,266.44,,"prima_invalida,monto_invalido"
8677,,119,62,8,3,,12399.0,,"fecha_invalida,prima_invalida,monto_invalido"
8678,2025-10-19,2547,46,9,11,,,17037.07,prima_invalida
8679,,1927,15,6,4,624.87,85.73,,"fecha_invalida,monto_invalido"
8680,,2312,62,8,4,1.95358,134.67,387.04938,fecha_invalida
8681,,1897,14,3,2,1102.41,,46386.75,fecha_invalida
8682,,350,23,9,12,,38.28,30944.59,"fecha_invalida,prima_invalida"
8683,,2154,18,8,7,1842.96,457.06,273417.03,fecha_invalida
8684,,1205,43,3,11,225.48,35.77,37968.9,fecha_invalida
8687,,2260,12,14,4,1.08596,,69737.48,fecha_invalida
8688,,1277,31,6,1,1336.45,213.53,232.59735,fecha_invalida
8689,,1353,43,12,10,96532.0,,36116.44,fecha_invalida
8690,,1341,73,7,1,36850.0,21.18,60.80322,fecha_invalida
8691,,744,36,13,11,59155.0,136.42,102834.76,fecha_invalida
8692,,110,4,5,3,1710.35,38653.0,299236.81,fecha_invalida
8693,,1303,53,4,3,0.0,,,"fecha_invalida,monto_invalido"
8694,2025-12-02,530,69,7,9,653.01,,,monto_invalido
8695,,2462,40,9,12,781.8,,139204.77,fecha_invalida
8697,,1203,37,9,6,41496.0,,48161.11,fecha_invalida
8698,,2783,52,3,3,51775.0,82.79,82537.12,fecha_invalida
8699,,2728,11,4,6,1744.58,2301.67,258887.77,fecha_invalida
8700,,1937,65,8,7,,,200231.59,"fecha_invalida,prima_invalida"
8701,,2329,24,10,3,558.85,,101317.19,fecha_invalida
8702,,1364,77,8,9,,224.91,,"fecha_invalida,prima_invalida,monto_invalido"
8703,,150,27,7,2,1745.81,,68729.93,fecha_invalida
8704,,1922,28,4,8,284.38,49.99,6232.7,fecha_invalida
8706,,2301,64,1,1,16186.0,35.41,3.89328,fecha_invalida
8707,,520,52,6,11,202.04,16.74,4113.42,fecha_invalida
8708,,218,7,1,4,1423.77,284.61,,"fecha_invalida,monto_invalido"
8709,,824,45,10,3,268.93,4783.0,17386.8,fecha_invalida
8710,,1941,102,15,11,,357.11,,"fecha_invalida,prima_invalida,monto_invalido"
8711,,2951,60,2,8,357.64,,33.30377,fecha_invalida
8712,,2609,65,12,6,,119.46,300304.64,"fecha_invalida,prima_invalida"
8713,2026-01-16,2654,64,6,6,1624.73,,,monto_invalido
8715,2026-01-21,1775,72,12,9,,27734.0,38.94614,prima_invalida
8717,2026-01-14,353,7,12,6,1.39091,216.25,,monto_invalido
8719,,193,25,1,4,997.8,232.35,,"fecha_invalida,monto_invalido"
8720,,2261,48,5,1,504.25,,99172.34,fecha_invalida
8721,,11,67,14,7,1560.09,,41.64084,fecha_invalida
8722,,2597,59,10,4,1982.62,37568.0,,"fecha_invalida,monto_invalido"
8723,,2013,18,10,8,,,,"fecha_invalida,prima_invalida,monto_invalido"
8724,,2333,8,6,7,1795.3,2396.9,,"fecha_invalida,monto_invalido"
8725,2025-11-11,2937,44,13,4,,169.18,96286.25,prima_invalida
8726,,1936,48,1,12,175.91,,30177.66,fecha_invalida
8727,,963,34,2,12,,80.59,127090.22,"fecha_invalida,prima_invalida"
8729,,2312,18,15,4,1.113,9520.0,161807.55,fecha_invalida
8730,,682,32,10,6,1.53285,,209.12234,fecha_invalida
8731,,1665,3,14,12,,31.05,16819.52,"fecha_invalida,prima_invalida"
8732,,949,37,5,2,512.13,750.64,71927.43,fecha_invalida
8733,,1395,76,4,8,1565.7,182.34,143960.93,fecha_invalida
8734,,2621,41,13,10,1.23052,28426.0,233573.77,fecha_invalida
8735,,133,46,10,5,1567.77,363.46,146618.15,fecha_invalida
8737,,1346,6,1,2,1078.07,,200.95233,fecha_invalida
8738,,2275,70,6,11,1874.11,234.15,330.67144,fecha_invalida
8739,,1505,52,12,2,112.46,10.72,4480.77,fecha_invalida
8741,,1700,62,4,7,,,183.74963,"fecha_invalida,prima_invalida"
8742,,1421,26,12,8,1899.12,212.49,174571.27,fecha_invalida
8743,2025-09-11,598,38,5,3,,85.99,104543.85,prima_invalida
8744,,1059,26,5,12,1938.02,11360.0,195133.58,fecha_invalida
8745,,2223,63,9,8,1161.5,123.84,155.41215,fecha_invalida
8746,,2306,27,7,9,,16690.0,46060.33,"fecha_invalida,prima_invalida"
8747,,2979,19,2,5,1034.03,,141161.31,fecha_invalida
8748,,2959,34,3,1,,198.6,,"fecha_invalida,prima_invalida,monto_invalido"
8749,,1988,49,14,8,90252.0,192.15,160238.1,fecha_invalida
8750,,626,18,10,10,1237.85,120.38,153.8072,fecha_invalida
8751,,748,73,5,11,1351.76,204.69,206421.74,fecha_invalida
8752,,142,51,7,12,,,80467.86,"fecha_invalida,prima_invalida"
8753,,1142,4,14,3,451.87,,76361.14,fecha_invalida
8755,,2712,8,6,12,212.31,,41436.17,fecha_invalida
8756,,359,12,3,2,1038.94,56.92,43116.59,fecha_invalida
8757,,2018,62,4,4,,314.02,,"fecha_invalida,prima_invalida,monto_invalido"
8758,,2849,48,5,5,1030.12,223.44,,"fecha_invalida,monto_invalido"
8759,,2648,116,2,3,1849.91,272.82,140746.19,fecha_invalida
8760,,1105,10,2,11,1.41572,,189.15589,fecha_invalida
8761,,2587,67,1,5,980.92,,118.407,fecha_invalida
8762,,1456,77,12,12,34059.0,79.81,62.7258,fecha_invalida
8763,,165,18,11,6,,225.91,,"fecha_invalida,prima_invalida,monto_invalido"
8764,,529,74,1,3,1208.33,17558.0,220043.03,fecha_invalida
8765,,2557,10,11,5,443.34,73788.0,,"fecha_invalida,monto_invalido"
8766,,2942,70,14,9,,,57.13932,"fecha_invalida,prima_invalida"
8767,,984,54,15,1,827.26,202.86,121889.04,fecha_invalida
8768,2025-02-14,2264,58,11,12,,12454.0,,"prima_invalida,monto_invalido"
8769,,3619,65,13,10,37537.0,584.11,44285.06,fecha_invalida
8771,,2108,18,4,12,882.37,112.97,170141.94,fecha_invalida
8772,,1303,14,1,9,1.77823,252.02,70069.46,fecha_invalida
8773,,2793,43,11,9,,4901.0,24.80604,"fecha_invalida,prima_invalida"
8774,,1741,4,4,9,1698.63,114.67,60137.52,fecha_invalida
8775,,734,25,6,10,1732.83,271.55,302571.05,fecha_invalida
8776,,606,33,2,6,359.57,78.23,,"fecha_invalida,monto_invalido"
8777,,2147,14,12,1,1049.19,114.2,40.90082,fecha_invalida
8778,,144,15,4,11,48485.0,,,"fecha_invalida,monto_invalido"
8779,,2183,18,10,6,,,32571.08,"fecha_invalida,prima_invalida"
8781,,1897,20,5,3,1515.09,154.42,109449.2,fecha_invalida
8782,,1978,39,6,8,1522.6,322.74,175186.13,fecha_invalida
8783,,966,13,3,10,1.22571,269.85,123856.13,fecha_invalida
8784,,379,15,11,11,458.97,11425.0,79.47989,fecha_invalida
8785,,12,35,14,12,279.55,5584.0,,"fecha_invalida,monto_invalido"
8786,,1417,58,5,11,1678.79,84.21,135037.35,fecha_invalida
8787,,1958,69,7,4,135.93,28.53,15167.6,fecha_invalida
8788,,1810,10,12,11,1179.77,118.93,126756.77,fecha_invalida
8789,,2021,12,3,10,1318.05,286.77,159069.44,fecha_invalida
8790,,2093,30,6,12,274.01,58.97,8056.37,fecha_invalida
8791,,2840,14,3,11,65943.0,68.55,,"fecha_invalida,monto_invalido"
8793,,742,75,6,1,292.36,,44176.66,fecha_invalida
8794,,1422,76,10,7,23036.0,12.6,38.75962,fecha_invalida
8795,,1146,27,11,10,1544.57,195.14,,"fecha_invalida,monto_invalido"
8796,,2411,39,14,4,11956.0,2526.0,9.91062,fecha_invalida
8797,,2680,58,7,7,1469.07,259.79,,"fecha_invalida,monto_invalido"
8798,,2608,52,2,5,,180.37,,"fecha_invalida,prima_invalida,monto_invalido"
8799,,2941,39,7,11,509.83,99.92,,"fecha_invalida,monto_invalido"
8800,,2882,2,9,10,,44.84,15.88753,"fecha_invalida,prima_invalida"
8801,,797,2,1,12,1885.23,31179.0,117898.52,fecha_invalida
8802,,446,20,4,11,951.72,112.04,95839.59,fecha_invalida
8803,,134,72,11,3,1332.38,131.55,225026.25,fecha_invalida
8804,,1333,59,9,7,948.89,233.37,,"fecha_invalida,monto_invalido"
8805,,814,2,3,10,,114.16,157.03302,"fecha_invalida,prima_invalida"
8807,,2672,32,6,12,,,76747.62,"fecha_invalida,prima_invalida"
8808,,3661,78,1,8,1228.95,256.71,,"fecha_invalida,monto_invalido"
8809,2025-04-27,925,25,11,2,,,,"prima_invalida,monto_invalido"
8810,,967,31,3,1,1280.28,31517.0,170524.17,fecha_invalida
8811,,2281,53,3,9,783.41,,80.35254,fecha_invalida
8812,,1457,73,4,7,36012.0,80.64,69546.6,fecha_invalida
8813,,122,29,6,7,1421.56,193.72,52192.93,fecha_invalida
8814,,2780,56,3,1,1.26606,252.43,251666.55,fecha_invalida
8815,,958,78,12,6,761.88,60.15,21080.48,fecha_invalida
8816,,347,36,15,10,,,3694.5,"fecha_invalida,prima_invalida"
8817,,2632,57,6,10,1594.52,152.14,137.02783,fecha_invalida
8818,,1247,62,14,1,1.6755,356.57,77564.74,fecha_invalida
8819,,634,36,5,8,1026.47,22306.0,58355.9,fecha_invalida
8820,,285,25,11,4,258.62,1804.0,7530.99,fecha_invalida
8821,,1155,19,8,10,1177.23,153.24,,"fecha_invalida,monto_invalido"
8822,,2503,50,13,9,1133.29,,204752.87,fecha_invalida
8823,,3736,41,13,8,291.41,36.38,36680.19,fecha_invalida
8824,,160,4,4,9,,213.03,168941.51,"fecha_invalida,prima_invalida"
8825,,2827,28,8,4,597.3,100.93,99162.08,fecha_invalida
8826,,1592,70,3,7,1374.2,,,"fecha_invalida,monto_invalido"
8827,,1130,26,3,9,1607.77,166.92,,"fecha_invalida,monto_invalido"
8828,,1960,71,13,11,190.66,,,"fecha_invalida,monto_invalido"
8829,,2877,42,8,3,,18717.0,151.32675,"fecha_invalida,prima_invalida"
8830,,62,35,10,10,,39.11,,"fecha_invalida,prima_invalida,monto_invalido"
8831,,268,17,13,3,388.72,32.17,54621.44,fecha_invalida
8832,,241,16,14,2,,31.13,13341.4,"fecha_invalida,prima_invalida"
8833,,319,35,10,11,457.58,92.07,,"fecha_invalida,monto_invalido"
8834,,1457,48,7,8,1.55801,29276.0,,"fecha_invalida,monto_invalido"
8835,,1307,44,14,12,78693.0,,116887.47,fecha_invalida
8838,,2811,50,2,6,1883.86,126.15,360194.01,fecha_invalida
8839,,2499,96,1,5,1833.22,,230589.71,fecha_invalida
8840,,339,64,13,1,1012.35,217.22,83.48027,fecha_invalida
8841,,322,39,1,1,697.63,,,"fecha_invalida,monto_invalido"
8842,,2510,54,1,5,718.74,124.22,84728.81,fecha_invalida
8843,,2662,78,5,3,1609.44,179.34,,"fecha_invalida,monto_invalido"
8846,,358,27,9,3,0.0,9363.0,90234.51,fecha_invalida
8847,,1531,34,15,10,1436.11,159.16,,"fecha_invalida,monto_invalido"
8848,,2329,76,7,10,1136.71,8820.0,,"fecha_invalida,monto_invalido"
8849,,2646,71,15,8,1445.93,174.45,,"fecha_invalida,monto_invalido"
8850,,1603,23,7,8,1628.91,29053.0,59022.38,fecha_invalida
8851,,35,24,3,11,1027.94,17572.0,,"fecha_invalida,monto_invalido"
8852,,1316,68,13,2,1315.15,203.18,221084.98,fecha_invalida
8853,,1995,18,6,6,586.34,92.99,59136.55,fecha_invalida
8854,,953,18,3,5,,42.14,98792.66,"fecha_invalida,prima_invalida"
8855,,846,13,5,9,1959.52,,,"fecha_invalida,monto_invalido"
8857,,1439,59,1,2,1752.89,237.15,175805.1,fecha_invalida
8858,,2576,38,4,11,1490.48,,120654.61,fecha_invalida
8860,,3666,47,8,11,1.91685,303.92,104063.24,fecha_invalida
8861,,207,24,10,3,,,,"fecha_invalida,prima_invalida,monto_invalido"
8862,,325,24,3,2,242.62,,20757.68,fecha_invalida
8863,,41,8,13,7,67.42,1018.0,,"fecha_invalida,monto_invalido"
8864,,1614,72,1,10,,26069.0,,"fecha_invalida,prima_invalida,monto_invalido"
8865,,2480,10,8,1,1994.91,26188.0,,"fecha_invalida,monto_invalido"
8866,,2042,26,11,2,239.99,50.7,27.27835,fecha_invalida
8867,,274,13,7,6,837.06,165.48,143277.18,fecha_invalida
8868,,2010,16,8,6,,,162417.74,"fecha_invalida,prima_invalida"
8870,,318,25,15,6,679.89,40.16,109414.83,fecha_invalida
8871,,1336,10,2,2,1979.53,173.62,254356.54,fecha_invalida
8872,,92,66,6,3,1767.07,181.69,127491.09,fecha_invalida
8873,,2962,76,1,7,199.2,43.17,5.66975,fecha_invalida
8874,,2831,3,11,3,1746.41,,278803.51,fecha_invalida
8875,,2849,42,15,11,1068.16,,62351.06,fecha_invalida
8876,,1299,8,13,11,12568.0,24.68,3614.77,fecha_invalida
8877,,1683,29,10,6,65812.0,149.82,,"fecha_invalida,monto_invalido"
8878,,531,53,11,4,90425.0,,87110.74,fecha_invalida
8879,,862,63,4,8,564.59,68.03,,"fecha_invalida,monto_invalido"
8880,,323,39,8,8,884.65,208.65,139.27927,fecha_invalida
8881,,2472,3,7,3,1.56211,,281950.7,fecha_invalida
8882,,2760,27,13,2,1113.96,,166783.5,fecha_invalida
8883,,199,14,6,8,211.05,15.88,41174.03,fecha_invalida
8886,,1325,41,13,10,41235.0,,40102.14,fecha_invalida
8887,,42,36,5,9,1439.72,26781.0,,"fecha_invalida,monto_invalido"
8888,,2985,52,9,4,59415.0,73.89,104.37803,fecha_invalida
8889,,2171,76,12,7,1.25443,8986.0,92742.96,fecha_invalida
8890,2025-05-26,1100,34,12,7,206.0,35.9,,monto_invalido
8891,,2210,65,7,9,,,48441.97,"fecha_invalida,prima_invalida"
8892,,777,9,9,3,402.12,85.43,19.08831,fecha_invalida
8893,,451,33,12,7,1326.39,1.89449,188288.76,fecha_invalida
8894,,806,13,12,7,,114.28,74946.02,"fecha_invalida,prima_invalida"
8896,,2436,29,6,10,,329.06,88.61824,"fecha_invalida,prima_invalida"
8897,,1720,48,8,9,1109.51,108.9,146702.73,fecha_invalida
8898,,2950,25,1,9,887.16,,107409.89,fecha_invalida
8899,,1687,72,7,6,34156.0,23.98,11863.46,fecha_invalida
8900,,1208,7,13,4,,91.77,216720.02,"fecha_invalida,prima_invalida"
8901,,1535,69,14,6,,,220968.93,"fecha_invalida,prima_invalida"
8902,,1419,72,15,9,,18629.0,174.42685,"fecha_invalida,prima_invalida"
8903,,1308,73,11,2,,65.64,84851.86,"fecha_invalida,prima_invalida"
8904,,786,40,7,12,1.17405,93.18,205.04475,fecha_invalida
8905,,1144,25,3,9,902.84,158.22,133428.37,fecha_invalida
8906,,1272,17,8,12,43136.0,3440.0,82706.09,fecha_invalida
8907,,2766,58,15,7,,4506.0,12.61745,"fecha_invalida,prima_invalida"
8908,,1348,32,11,8,41153.0,40.16,61.42391,fecha_invalida
8909,,209,18,6,5,769.33,111.48,137831.95,fecha_invalida
8910,,121,62,11,4,1420.23,25531.0,209500.29,fecha_invalida
8911,,1320,76,10,9,421.46,100.56,70147.71,fecha_invalida
8912,,2293,4,6,12,647.6,3555.0,85675.11,fecha_invalida
8913,,1445,19,6,11,,,135129.37,"fecha_invalida,prima_invalida"
8914,,86,41,1,9,46688.0,112.75,81921.08,fecha_invalida
8915,,679,8,8,5,,11.66,11214.16,"fecha_invalida,prima_invalida"
8916,2025-11-11,1469,33,9,7,,193.29,40980.15,prima_invalida
8917,,1201,8,2,6,,,177786.5,"fecha_invalida,prima_invalida"
8918,,2559,53,10,7,,30432.0,,"fecha_invalida,prima_invalida,monto_invalido"
8919,,2986,75,9,5,181.04,43.74,11.70115,fecha_invalida
8920,,934,68,14,6,11898.0,15.13,15076.76,fecha_invalida
8921,,1039,27,5,10,1.50467,356.8,117798.91,fecha_invalida
8922,,55,69,13,7,,1962.0,10388.73,"fecha_invalida,prima_invalida"
8924,,772,9,11,7,,70.25,,"fecha_invalida,prima_invalida,monto_invalido"
8925,,1878,61,1,3,461.15,95.99,50164.11,fecha_invalida
8927,,825,60,2,11,0.0,178.29,224.68395,fecha_invalida
8928,2026-01-08,164,24,2,9,,133.28,110022.28,prima_invalida
8929,,398,14,3,5,99114.0,15425.0,113.90106,fecha_invalida
8931,,2520,73,8,4,,2749.0,,"fecha_invalida,prima_invalida,monto_invalido"
8932,,1480,32,14,6,1336.53,283.4,31460.55,fecha_invalida
8933,,2683,27,15,11,1914.88,466.04,,"fecha_invalida,monto_invalido"
8934,,1672,39,3,6,581.9,130.99,87071.54,fecha_invalida
8935,,111,76,9,8,599.63,,39479.06,fecha_invalida
8936,,1306,35,11,5,,42.91,103863.48,"fecha_invalida,prima_invalida"
8937,2025-06-17,2639,80,2,7,,207.0,175.97018,prima_invalida
8938,,2042,46,9,10,1782.39,97.71,286097.34,fecha_invalida
8939,,2981,75,5,4,1319.18,,227.18823,fecha_invalida
8940,,1432,74,2,4,,115.99,92975.05,"fecha_invalida,prima_invalida"
8942,,351,66,6,1,,,81767.66,"fecha_invalida,prima_invalida"
8943,,367,30,9,5,339.21,70.92,20.18956,fecha_invalida
8944,,2243,10,8,2,717.02,8496.0,121.00555,fecha_invalida
8945,,1645,76,2,7,,279.01,252779.2,"fecha_invalida,prima_invalida"
8946,,484,57,3,5,773.8,18348.0,67.22103,fecha_invalida
8947,,1966,32,2,8,,,2646.11,"fecha_invalida,prima_invalida"
8948,,2095,57,1,2,38994.0,41.01,39744.31,fecha_invalida
8949,,855,45,12,2,469.0,24.01,79590.44,fecha_invalida
8950,,3623,28,15,11,1034.78,56.87,157.47552,fecha_invalida
8951,,743,63,6,7,,5.86,13623.4,"fecha_invalida,prima_invalida"
8952,2025-09-18,225,34,4,5,,46.3,68251.73,prima_invalida
8953,,811,21,6,10,634.46,85.81,89294.24,fecha_invalida
8954,,528,2,9,7,615.65,10701.0,39945.95,fecha_invalida
8955,,1083,38,14,7,571.87,,87332.87,fecha_invalida
8956,,1175,77,7,4,1.23566,211.99,227.56053,fecha_invalida
8958,,2107,78,12,5,1435.14,96.51,,"fecha_invalida,monto_invalido"
8959,,936,57,12,3,1.88758,398.76,209280.41,fecha_invalida
8960,2025-01-04,906,61,5,1,,1307.0,7621.26,prima_invalida
8961,2026-01-08,2567,19,11,4,50630.0,5124.0,,monto_invalido
8962,,1460,37,14,1,1687.3,378.14,229006.97,fecha_invalida
8963,,1726,13,3,5,,52.31,26.99228,"fecha_invalida,prima_invalida"
8964,,2370,18,7,9,1664.36,232.17,82071.59,fecha_invalida
8965,2025-07-26,134,79,14,4,909.12,199.94,,monto_invalido
8966,,2895,1,3,7,1501.05,20128.0,,"fecha_invalida,monto_invalido"
8967,,437,18,10,9,1250.58,150.74,244104.04,fecha_invalida
8969,,2062,22,11,5,18538.0,,,"fecha_invalida,monto_invalido"
8971,,2365,30,14,5,53458.0,120.89,12993.57,fecha_invalida
8972,,2522,1,9,4,1201.58,,195.13975,fecha_invalida
8973,,1248,51,9,4,1379.66,,,"fecha_invalida,monto_invalido"
8974,,3753,111,15,10,,312.72,227229.33,"fecha_invalida,prima_invalida"
8977,,2481,58,5,12,1676.72,398.06,50.50568,fecha_invalida
8978,,2992,11,7,12,,103.3,166.10732,"fecha_invalida,prima_invalida"
8979,,2920,25,9,6,,,14212.25,"fecha_invalida,prima_invalida"
8980,,2477,34,4,12,1258.15,107.79,144.36458,fecha_invalida
8981,,2810,13,3,11,340.37,40.23,,"fecha_invalida,monto_invalido"
8982,,1350,49,4,10,15414.0,33.55,28774.05,fecha_invalida
8983,,315,24,11,1,715.83,17241.0,112383.47,fecha_invalida
8984,,1686,50,7,9,1272.78,260.88,,"fecha_invalida,monto_invalido"
8985,,781,75,4,11,1435.97,206.74,118268.15,fecha_invalida
8986,,2902,9,4,12,1588.94,258.88,272002.3,fecha_invalida
8987,,2825,15,14,9,1.70076,105.6,260576.6,fecha_invalida
8989,,1685,27,2,6,475.33,,28996.05,fecha_invalida
8990,,697,64,6,6,1.06401,,59330.24,fecha_invalida
8991,,389,20,15,10,1672.31,234.55,243311.08,fecha_invalida
8992,,2776,4,4,11,,160.78,247158.09,"fecha_invalida,prima_invalida"
8993,,895,25,9,10,1.54048,168.41,169419.69,fecha_invalida
8994,,45,49,13,12,318.44,,19653.45,fecha_invalida
8995,,2395,57,5,2,1809.03,103.35,223710.41,fecha_invalida
8996,,1047,16,15,5,784.79,16493.0,,"fecha_invalida,monto_invalido"
8997,,2600,59,9,4,1081.6,173.73,53722.86,fecha_invalida
8998,,239,39,4,8,36639.0,53.78,44094.88,fecha_invalida
8999,,2504,54,4,2,1979.5,49467.0,106351.58,fecha_invalida
9000,,906,43,9,10,,6463.0,61328.73,"fecha_invalida,prima_invalida"
9001,,2198,18,4,1,1248.66,253.66,170069.64,fecha_invalida
9002,,2500,48,2,10,,137.05,,"fecha_invalida,prima_invalida,monto_invalido"
9003,,2234,44,8,3,741.53,,62.67123,fecha_invalida
9004,,673,9,6,4,17053.0,21.67,,"fecha_invalida,monto_invalido"
9005,,1525,51,2,12,1503.05,,181027.53,fecha_invalida
9006,,778,56,7,10,,122.92,60882.58,"fecha_invalida,prima_invalida"
9007,,34,70,13,7,559.73,28.43,83205.61,fecha_invalida
9008,,841,50,1,4,92.17,8.63,6687.71,fecha_invalida
9009,,1942,42,7,1,1.17559,276.71,28196.65,fecha_invalida
9011,,2067,5,5,3,1585.6,268.33,313865.91,fecha_invalida
9012,,1924,14,5,8,1848.81,309.82,155397.34,fecha_invalida
9013,,2871,69,7,5,,164.98,,"fecha_invalida,prima_invalida,monto_invalido"
9014,,2769,67,14,9,,105.68,371593.31,"fecha_invalida,prima_invalida"
9015,,2907,1,8,9,,2537.0,11570.49,"fecha_invalida,prima_invalida"
9016,,161,50,8,2,,,100975.93,"fecha_invalida,prima_invalida"
9018,,1704,46,7,10,1.60124,322.43,151128.82,fecha_invalida
9019,2025-06-08,2297,48,12,4,,387.8,,"prima_invalida,monto_invalido"
9020,,1125,22,5,7,1264.04,,79655.7,fecha_invalida
9021,2025-10-20,1542,54,8,2,1538.37,202.36,,monto_invalido
9022,,1556,10,4,12,0.0,211.19,28.65615,fecha_invalida
9023,,2097,76,15,5,58.71,10.27,7.61812,fecha_invalida
9024,,2919,37,8,3,631.14,9820.0,79.07285,fecha_invalida
9025,,2748,29,15,4,,13.25,21973.81,"fecha_invalida,prima_invalida"
9026,,175,13,8,10,1551.01,20438.0,205314.5,fecha_invalida
9027,,2385,13,4,2,197.46,42.98,,"fecha_invalida,monto_invalido"
9028,,2274,114,11,11,,,43333.41,"fecha_invalida,prima_invalida"
9029,,138,71,13,4,1652.49,385.58,168206.62,fecha_invalida
9030,,596,12,8,6,,162.08,21207.81,"fecha_invalida,prima_invalida"
9031,,1114,78,11,1,1645.65,215.51,270890.28,fecha_invalida
9032,,1526,26,8,4,1790.51,,261164.94,fecha_invalida
9033,,118,51,10,12,1.85628,2.30715,116.55773,fecha_invalida
9034,,2288,17,10,9,58898.0,,36150.19,fecha_invalida
9036,,2089,51,12,4,300.66,3034.0,12.12367,fecha_invalida
9038,,1645,42,11,7,543.92,40.87,69425.73,fecha_invalida
9039,2025-03-07,1269,48,10,7,14983.0,11.31,,monto_invalido
